local_datetime,day_ahead_price,SP,imbalance_price,valueSum,temperature,TCO2_per_h,gCO2_per_kWh,nuclear,biomass,coal,gas,hydro,wind,solar,demand,pumped_storage,wind_onshore,wind_offshore,belgian,dutch,french,ireland,northern_ireland,irish
2020-01-03T13:30:00Z,28.72,28,9,9,7.3,6460.811000000001,162.327856084018,6.93,2.444,2.893,8.342,0.67,13.138,2.64,39.801,0,7.87782,4.9475739999999995,0.998,0.746,1.998,0,0,-0.632
2020-01-03T14:00:00Z,27.8,29,9,9,7.3,6536.054,164.39594547009406,6.927,2.438,2.874,8.313,0.662,13.352,2.4,39.758,0,8.094344,4.695749,0.966,0.794,1.998,0,0,-0.452
2020-01-03T14:30:00Z,26.93,30,9,9,7.3,6625.840000000001,167.5476660092045,6.929,2.461,2.778,8.79,0.652,13.258,1.87,39.546,0.014,8.179135,4.666496,0.966,0.796,1.998,0,0,-0.478
2020-01-03T15:00:00Z,28.44,31,9,9,7.3,6813.6410000000005,172.53218373341437,6.933,2.445,2.769,9.128,0.746,13.319,1.33,39.492,0.036,8.026883,4.850782000000001,1,0.786,2,0,0,-0.326
2020-01-03T15:30:00Z,27.01,32,9,9,7.3,7360.882,185.03511726703704,6.931,2.453,2.944,10.003,0.76,13.165,0.703,39.781,0.036,7.952869,4.716879,1,0.786,2,0,0,-0.244
2020-01-03T16:00:00Z,32.99,33,9,9,7.3,7746.132,189.9213455597509,6.926,2.494,2.918,10.96,0.772,13.517,0.171,40.786,0.056,8.034984,4.7886310000000005,1.02,0.974,1.998,0,0,-0.378
2020-01-03T16:30:00Z,38.24,34,52.5,52.5,7.3,8470.241,198.19753015933037,6.924,2.581,3.097,12.336,0.729,13.277,0.00836,42.73636,0.808,8.068041000000001,4.910158,1.02,0.976,2,0,0,-0.372
2020-01-03T17:00:00Z,41.74,35,55.5,55.5,7.3,8623.965,196.92563798694465,6.931,2.544,3.221,12.688,0.919,13.234,2.72e-6,43.79300272,1.256,7.820617,4.856229999999999,1.02,1,2,0,0,-0.608
2020-01-03T17:30:00Z,42.32,36,55.5,55.5,7.3,8542.25,195.48776098665937,6.922,2.506,3.266,12.52,0.958,13.231,1.0899999999999e-4,43.697109,1.294,7.853586,4.806709,1.02,1,2,0,0,-0.724
2020-01-03T18:00:00Z,42.44,37,52,52,7.3,8344.131,194.3340785965506,6.919,2.475,3.119,12.238,0.967,13.425,4.46e-5,42.9370446,0.826,7.866479,4.851509,1.02,0.968,2,0,0,-0.572
2020-01-03T18:30:00Z,38.53,38,10,10,7.3,8050.999,189.66719384776937,6.923,2.455,3.025,11.719,0.947,13.979,3.14e-5,42.4480314,0.432,3.847279,0.12814799999999998,1.02,0.968,2,0,0,-0.568
2020-01-03T19:00:00Z,35.33,39,9.6,9.6,7.3,7727.022,186.27409478810085,6.921,2.448,2.952,10.746,0.918,14.151,0,41.482,0.292,8.286706,5.204962999999999,1.02,1.056,1.998,0,0,-0.378
2020-01-03T19:30:00Z,35.55,40,9.8,9.8,7.3,6896.741,171.65892041570268,6.927,2.422,2.373,9.9,0.83,14.389,3.23e-6,40.17700323,0.278,8.237086,5.360486,1.02,1.058,2,0,0,-0.274
2020-01-03T20:00:00Z,34.25,41,9.6,9.6,7.3,6247.555000000001,162.18971440230223,6.93,2.424,2.009,8.948,0.659,14.44,4.44e-5,38.5200444,0.056,8.494599000000001,5.364745,1.02,1.056,1.998,0,0,-0.126
2020-01-03T20:30:00Z,32.29,42,9.6,9.6,7.3,5396.398999999999,146.50192247511885,6.926,2.433,1.595,7.714,0.546,14.559,4.68e-6,36.83500468,0.01,8.440419,5.451963,1.02,1.056,1.996,0,0,-0.078
2020-01-03T21:00:00Z,36.38,43,49.5,49.5,7.3,5027.554,142.56092382261147,6.924,2.422,1.334,7.732,0.497,14.523,3.23e-6,35.26600323,0.012,8.491642,5.521361,1,1.002,0.82,0,0,-0.17
2020-01-03T21:30:00Z,33.45,44,9.6,9.6,7.3,4398.465999999999,131.43481249066187,6.901,2.423,1.276,6.212,0.493,14.422,0,33.465,0,8.305769,5.614445,1,1,0.738,0,0,-0.106
2020-01-03T22:00:00Z,29.53,45,40,40,7.3,4212.274,130.5038751579293,6.856,2.391,1.272,5.658,0.482,14.124,3.23e-6,32.27700323,0.026,8.21755,5.527864999999999,0.446,0.884,0.45,0.082,0.052,0.134
2020-01-03T22:30:00Z,27.35,46,40,40,7.3,3831.568,123.49539096241864,6.859,2.015,1.274,4.87,0.473,14.133,0,31.026,0,8.019539,5.742169,0.43,0.884,0.442,0.006,0.07,0.076
2020-01-03T23:00:00Z,30.07,47,49.49,49.49,7.3,3440.95,115.67773818328514,6.857,2.011,1.274,4.736,0.446,14.04,0,29.746,0,7.751196,5.789109000000001,0.656,0.38,-0.776,0,0.002,0.002
2020-01-03T23:30:00Z,21.09,48,51,51,7.3,3206.467,110.65557738275724,6.866,1.801,1.277,4.264,0.445,13.962,3.0200000000000003e-6,28.97700302,0,7.659945,5.844,0.658,0.362,-0.866,0,0,-0.026
2020-01-04T00:00:00Z,20.86,1,2.5,2.5,7.4,3018.5350000000003,105.25244952752888,6.856,1.923,1.281,4.396,0.432,13.791,0,28.679,0,7.488939,5.7966940000000005,0.776,-0.104,-1.054,0,0,-0.086
2020-01-04T00:30:00Z,22.11,2,49.49,49.49,7.4,3106.923,107.92049046510822,6.86,2.147,1.275,4.332,0.422,13.633,0,28.789,0,7.620133,5.6202510000000006,0.776,-0.108,-1.056,0.058,0.062,0.12
2020-01-04T01:00:00Z,24.41,3,NA,NA,7.4,3153.329,108.3093597506316,6.856,2.365,1.275,4.203,0.42,13.711,9.51e-5,29.1140951,0,7.627565,5.603762,0.066,-0.104,-1.168,0.216,0.068,0.284
2020-01-04T01:30:00Z,22.3,4,0,0,7.4,2982.547,104.31768738414186,6.859,2.085,1.279,4.039,0.42,13.793,0,28.591,0,7.526832000000001,5.823815,0.044,-0.102,-1.174,0.152,0,0.116
2020-01-04T02:00:00Z,21.86,5,2.5,2.5,7.4,3135.982,110.09626456958291,6.85,1.964,1.232,4.158,0.403,13.467,0,28.484,0,7.314824,5.7261679999999995,0,0.326,-1.61,0.022,0.062,0.084
2020-01-04T02:30:00Z,21.7,6,2.5,2.5,7.4,2948.661,104.7518917190664,6.85,2.109,0.997,4.216,0.401,13.182,0,28.149,0,4.321718,0.15868000000000002,0,0.356,-1.62,0,0.038,0.038
2020-01-04T03:00:00Z,21.09,7,2.5,2.5,7.4,2959.1429999999996,104.73359271507358,6.848,2.278,1.069,4.443,0.4,13.174,6.82e-7,28.254000682,0,7.273894,5.494419,0,0,-1.616,0,0.042,0.042
2020-01-04T03:30:00Z,20.58,8,2.5,2.5,7.4,2812.543,100.96359484796908,6.851,2.365,0.997,4.211,0.4,12.987,1.37e-6,27.857001370000003,0,7.042598,5.417056,0,0,-1.616,0,0.046,0.046
2020-01-04T04:00:00Z,21.34,9,5,5,7.4,2773.973,99.88739559807958,6.847,2.314,0.995,4.144,0.397,13.048,1.37e-6,27.77100137,0,4.232276,0.16183699999999998,0,0,-1.522,0,0.026,0.026
2020-01-04T04:30:00Z,21.35,10,2.5,2.5,7.4,2672.994,97.33428009613284,6.852,1.943,0.996,3.996,0.415,13.232,0,27.462,0,7.108315999999999,5.537184,0,0,-1.522,0,0.028,0.028
2020-01-04T05:00:00Z,19.64,11,0,0,7.4,2710.5869999999995,99.35440950076972,6.851,1.662,0.997,3.878,0.454,13.162,0,27.282,0,7.044083,5.768492,0,0.148,-1.522,0.066,0.064,0.13
2020-01-04T05:30:00Z,21.61,12,2.5,2.5,7.4,2732.8489999999997,100.62406568724914,6.848,1.65,0.999,3.84,0.469,12.995,0,27.159,0,6.841705,5.701353,0.02,0.158,-1.522,0.132,0.068,0.2
2020-01-04T06:00:00Z,18.37,13,0,0,7.4,2867.826,104.88336249840076,6.854,1.623,0.996,3.845,0.479,12.894,2.09e-6,27.34300209,0,6.67131,5.597195,0.686,0.44,-1.524,0.282,0,0.212
2020-01-04T06:30:00Z,18.9,14,2.5,2.5,7.4,3151.2229999999995,113.48806136781069,6.852,1.896,1.199,3.955,0.484,12.701,0,27.767,0,1.946,0,0.708,0.448,-1.446,0.262,0,0.232
2020-01-04T07:00:00Z,6.85,15,0,0,7.4,3397.3400000000006,122.6432213161071,6.856,1.843,1.298,4.23,0.522,12.282,1.03e-6,27.70100103,0,1.91,0,0.804,0.632,-0.446,0.122,0,0.038
2020-01-04T07:30:00Z,13.97,16,5,5,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-04T08:00:00Z,NA,17,6,6,7.4,3557.1810000000005,118.86986026741548,6.856,2.418,1.319,4.88,0.594,12.09,3.63e-6,29.92500363,0,6.029585,5.505214,0.802,-0.104,1.61,0.076,0.082,0.158
2020-01-04T08:30:00Z,31.63,18,9.6,9.6,7.4,4037.804,129.56143027617048,6.857,2.422,1.466,5.61,0.796,11.947,0.00917,31.16517,0,5.902824000000001,5.469634,0.802,-0.108,1.798,0.178,0.082,0.26
2020-01-04T09:00:00Z,34.38,19,6,6,7.4,4889.052,149.89275531164728,6.78,2.437,1.778,6.139,0.829,11.648,0.144,32.617,0.006,5.571438,5.4875,0.752,0.762,1.996,0.044,0.054,0.098
2020-01-04T09:30:00Z,27.55,20,7,7,7.4,5594.540000000001,165.74450435503942,6.647,2.425,2.156,6.898,0.83,11.466,0.362,33.754,0,5.360157999999999,5.459219,0.754,0.956,2,0,0.014,0.014
2020-01-04T10:00:00Z,31.56,21,7.75,7.75,7.4,6050.934,175.12543412827046,6.629,2.422,2.36,7.69,0.832,11.194,0.563,34.552,0,5.163938,5.401517,0.928,1.012,1.85,0,0,-0.128
2020-01-04T10:30:00Z,32.35,22,49.45,49.45,7.4,6260.078000000001,177.47003458638093,6.637,2.425,2.61,7.8,0.815,11.241,0.886,35.274,0,5.233039000000001,5.425783,0.93,1.012,1.848,0,0,-0.278
2020-01-04T11:00:00Z,37.56,23,6,6,7.4,6162.988000000001,172.63755287262953,6.673,2.43,2.49,7.866,0.775,11.283,1.17,35.699,0,5.271259,5.440397,0.998,1.014,1.998,0,0,-0.322
2020-01-04T11:30:00Z,35.87,24,6,6,7.4,6219.887,172.70267943912256,6.759,2.446,2.607,7.739,0.708,11.196,1.55,36.015,0,5.344753000000001,5.309095999999999,0.998,1.012,1.998,0,0,-0.33
2020-01-04T12:00:00Z,34.73,25,6,6,7.4,6190.516000000001,172.15005561735268,6.757,2.457,2.57,7.784,0.651,11.059,1.73,35.96,0,5.429503,5.170202000000001,1,0.954,1.998,0,0,-0.3
2020-01-04T12:30:00Z,33.05,26,7.75,7.75,7.4,6252.271000000001,173.5392194959476,6.755,2.448,2.571,7.969,0.65,10.833,1.85,36.028,0,5.480631,4.896689,1,0.954,1.998,0,0,-0.324
2020-01-04T13:00:00Z,29.05,27,7.75,7.75,7.4,6289.617000000001,174.97891222701352,6.715,2.438,2.481,8.153,0.653,10.653,1.9,35.945,0,5.546557,4.738862,0.998,0.954,1.998,0,0,-0.214
2020-01-04T13:30:00Z,28.39,28,7.5,7.5,7.4,6267.42,174.98939021666294,6.615,2.449,2.368,8.283,0.668,10.611,1.87,35.816,0,5.537041,4.811353,0.998,0.954,1.998,0,0,-0.146
2020-01-04T14:00:00Z,28.99,29,6.75,6.75,7.4,6543.137000000001,184.24624785289896,6.615,2.453,2.445,8.706,0.669,10.057,1.59,35.513,0.044,5.632219,4.4435150000000005,1,0.934,2,0,0,-0.046
2020-01-04T14:30:00Z,29.88,30,49.9,49.9,7.4,6942.433000000001,195.47889624102493,6.619,2.445,2.621,9.322,0.667,9.653,1.22,35.515,0.036,5.615065,4.029236,1,0.932,2,0,0,-0.06
2020-01-04T15:00:00Z,35.71,31,49.9,49.9,7.4,7358.372,206.23817932116933,6.666,2.465,2.678,10.427,0.677,8.923,0.719,35.679,0.2,5.570157,3.608634,0.852,0.924,2,0,0,-0.216
2020-01-04T15:30:00Z,38.67,32,52,52,7.4,7802.226999999999,216.2180130248025,6.8,2.477,2.671,11.62,0.872,8.301,0.34,36.085,0.08,5.488245,3.04227,0.85,0.924,2,0,0,-0.262
2020-01-04T16:00:00Z,47.62,33,80,80,7.4,8283.935,222.85836115497708,6.853,2.489,2.745,12.467,0.951,7.987,0.0873,37.1713,0.594,5.553898,2.749937,0.964,0.998,2,0,0,-0.17
2020-01-04T16:30:00Z,55.91,34,150,150,7.4,8670.766,223.6191063711373,6.857,2.53,2.788,13.327,0.965,7.814,0.00370999999999999,38.77471,1.49,5.486526,2.451617,0.964,1,2,0,0,-0.166
2020-01-04T17:00:00Z,75.39,35,150,150,7.4,8850.583999999999,225.57288418695185,6.856,2.493,2.8,13.708,0.998,7.833,2.8e-5,39.236028,1.548,5.601889,2.473889,1.02,1,2,0,0,-0.116
2020-01-04T17:30:00Z,84.75,36,150,150,7.4,8972.902,226.91505449763548,6.856,2.538,2.79,14.082,0.996,7.757,0,39.543,1.524,5.54844,2.396159,1.02,1,2,0,0,-0.162
2020-01-04T18:00:00Z,78.33,37,55.5,55.5,7.4,8713.414999999999,222.00945807481128,6.857,2.505,2.463,14.074,0.985,7.819,9.45e-4,39.247945,1.488,5.5965240000000005,2.285963,1.02,1.056,2,0,0,-0.102
2020-01-04T18:30:00Z,54.8,38,55.5,55.5,7.4,8572.34,220.47283786951752,6.853,2.146,2.376,14.06,0.977,7.559,6.15e-4,38.881615,1.852,5.540911,2.3038649999999996,1.02,1.058,2,0,0,-0.128
2020-01-04T19:00:00Z,46.05,39,55.5,55.5,7.4,8689.662,228.30878238146255,6.853,1.778,2.68,13.647,0.959,7.612,6.28e-6,38.06100628,1.476,5.420279000000001,2.334415,1.02,1.056,2,0,0,-0.04
2020-01-04T19:30:00Z,42.94,40,55.5,55.5,7.4,8600.765,231.38882582310663,6.864,1.773,2.663,13.461,0.932,7.907,1.83e-4,37.170182999999994,0.514,5.515428,2.46482,1.02,1.056,2,0,0,-0.038
2020-01-04T20:00:00Z,41.95,41,49.9,49.9,7.4,8097.505,225.69146275013136,6.851,1.783,2.365,12.708,0.782,7.933,6.5e-4,35.87865,0.282,5.702698000000001,2.713497,1.02,1.056,2,0.056,0.062,0.118
2020-01-04T20:30:00Z,40.88,42,49.9,49.9,7.4,7595.526999999999,218.43798646450884,6.857,1.78,2.079,11.936,0.603,8.123,6.11e-6,34.77200611,0.066,5.7812600000000005,2.5934850000000003,1.02,1.056,2,0.19,0.082,0.272
2020-01-04T21:00:00Z,35.28,43,9.65,9.65,7.4,6951.362999999999,207.0481761738744,6.856,1.778,1.845,10.999,0.55,8.329,6.5e-4,33.57365,0,6.079671,2.563053,1,0.794,2,0.34,0.082,0.422
2020-01-04T21:30:00Z,33.12,44,8,8,7.4,5958.1810000000005,186.51050971072624,6.86,1.778,1.581,9.037,0.55,8.865,5.51e-4,31.945551,0,6.357203,2.587905,1,0.784,1.998,0.41,0.082,0.492
2020-01-04T22:00:00Z,34.23,45,8,8,7.4,5101.642999999999,166.9932242225859,6.86,1.791,1.223,8.064,0.562,9.154,0,30.55,0,6.573913999999999,2.565452,0.95,0.418,1.9,0.496,0.082,0.578
2020-01-04T22:30:00Z,34.89,46,9,9,7.4,4408.547,151.0034937489296,6.787,1.818,1.027,6.812,0.756,9.141,0,29.195,0,6.736615,2.652126,0.952,0.408,1.9,0.464,0.082,0.546
2020-01-04T23:00:00Z,28.15,47,24.17,24.17,7.4,4122.064,147.9383361531024,6.643,1.824,1.1,5.744,0.616,9.378,3.93e-4,27.863393,0,6.959174,2.4310810000000003,0.71,0.704,1.416,0.364,0.074,0.438
2020-01-04T23:30:00Z,22.33,48,23.48,23.48,7.4,3634.84,134.6237037037037,6.638,1.804,1.03,4.902,0.52,9.748,0,27,0,6.98617,2.687508,0.708,0.708,1.406,0.224,0.02,0.244
2020-01-05T00:00:00Z,21.56,1,21.88,21.88,7.8,3464.006,130.2600684390629,6.628,1.808,1.022,4.837,0.504,9.744,0,26.593,0.016,6.912086,2.877522,0.682,0.332,1.366,0.216,0.12,0.336
2020-01-05T00:30:00Z,22.82,2,22.66,22.66,7.8,3585.8010000000004,134.10378099405366,6.679,1.808,1.025,5.065,0.503,9.555,0,26.739,0.006,6.9283779999999995,2.619375,0.682,0.322,1.366,0.278,0.132,0.41
2020-01-05T01:00:00Z,21.83,3,24.71,24.71,7.8,3562.532,132.83117076808352,6.744,1.808,1.154,5.35,0.502,9.33,0,26.82,0.008,3.2066890000000003,0.064622,0.448,-0.362,1.366,0.426,0.132,0.558
2020-01-05T01:30:00Z,18.5,4,21.96,21.96,7.8,3365.404,127.57796921316094,6.75,1.81,1.068,5.069,0.502,9.232,1.94e-4,26.379194,0,6.632191,2.585913,0.446,-0.398,1.366,0.466,0.116,0.582
2020-01-05T02:00:00Z,20.48,5,48.99,48.99,7.8,3411.913,128.6397843381216,6.755,1.803,1.041,5.418,0.483,9.191,0,26.523,0,6.774524,2.557547,0,-0.568,1.196,0.504,0.132,0.636
2020-01-05T02:30:00Z,22.31,6,48.98,48.98,7.8,3319.9569999999994,127.43017187136738,6.679,1.807,1.105,5.036,0.483,9.111,1.47e-4,26.053147,0,6.564241,2.568031,0,-0.572,1.196,0.504,0.132,0.636
2020-01-05T03:00:00Z,26.15,7,48.98,48.98,7.8,3285.036,130.02834072197595,6.634,1.786,1.038,5.045,0.5,9.461,0,25.264,0,6.566128,2.774306,0,-0.4,0.164,0.504,0.132,0.636
2020-01-05T03:30:00Z,21.32,8,2.5,2.5,7.8,3088.445,123.6416589935546,6.635,1.789,1.023,4.587,0.501,9.708,0,24.979,0,6.631595999999999,2.907035,0,-0.398,0.1,0.504,0.132,0.636
2020-01-05T04:00:00Z,21.37,9,2.5,2.5,7.8,3219.396,127.3344144286675,6.629,1.808,1.03,4.927,0.519,9.734,0,25.283,0,6.612585,3.0253829999999997,0,-0.3,-1,0.504,0.132,0.636
2020-01-05T04:30:00Z,19.34,10,5,5,7.8,3265.2290000000003,128.53208156195876,6.683,1.81,1.039,5.031,0.542,9.663,0,25.404,0,6.347211000000001,3.252197,0,-0.3,-1.072,0.504,0.132,0.636
2020-01-05T05:00:00Z,20.84,11,5,5,7.8,3198.74,126.11836139257971,6.801,1.827,1.044,4.938,0.549,9.568,0,25.363,0,6.447006999999999,3.132413,0,-0.37,-1.136,0.504,0.132,0.636
2020-01-05T05:30:00Z,19.83,12,19.83,19.83,7.8,3264.413,127.85074217679082,6.853,1.825,1.067,5.053,0.53,9.569,0,25.533,0,6.338169,3.280948,0,-0.372,-1.136,0.504,0.132,0.636
2020-01-05T06:00:00Z,20.43,13,48.5,48.5,7.8,3544.2909999999997,135.69780619472414,6.844,1.832,1.145,5.52,0.536,9.606,0,26.119,0,6.294366,3.199757,0,-0.376,-0.686,0.504,0.132,0.636
2020-01-05T06:30:00Z,24.56,14,48.98,48.98,7.8,3551.7410000000004,132.47821708317795,6.855,1.829,1.145,5.539,0.546,10.26,0,26.81,0,6.544238,3.351172,0,-0.378,-0.662,0.504,0.132,0.636
2020-01-05T07:00:00Z,23.19,15,2.5,2.5,7.8,3578.546,131.47718421632743,6.855,2.026,1.34,5.201,0.548,10.612,0,27.218,0,6.634637,3.720946,0,-0.536,-0.124,0.504,0.132,0.636
2020-01-05T07:30:00Z,22.16,16,0,0,7.8,3828.053,136.93625469504562,6.858,2.342,1.703,4.875,0.562,10.979,0,27.955,0,6.627972,3.891956,0,-0.538,-0.108,0.504,0.132,0.636
2020-01-05T08:00:00Z,19.89,17,2.5,2.5,7.8,4070.133,139.77585081905283,6.848,2.507,1.899,4.652,0.606,11.177,0,29.119,0,6.725154000000001,4.072772,0,-0.372,0.794,0.504,0.132,0.636
2020-01-05T08:30:00Z,23.37,18,2.5,2.5,7.8,4533.467000000001,150.45432991697024,6.853,2.524,2.357,4.725,0.606,11.59,8.48e-4,30.131848,0,7.028478,4.18762,0,-0.37,0.84,0.504,0.132,0.636
2020-01-05T09:00:00Z,21.39,19,2.5,2.5,7.8,4623.753999999999,147.8253113160797,6.852,2.533,2.484,4.511,0.605,11.939,0.0465,31.2785,0,7.1188400000000005,4.311113000000001,0.254,-0.348,1.672,0.504,0.132,0.636
2020-01-05T09:30:00Z,25.71,20,48.94,48.94,7.8,5094.616,156.7622388381181,6.845,2.54,2.608,5.428,0.606,11.941,0.211,32.499,0,7.359011000000001,4.206836,0.272,-0.348,1.704,0.484,0.132,0.616
2020-01-05T10:00:00Z,22.97,21,29.4,29.4,7.8,5419.608,162.30744811476148,6.85,2.533,2.648,5.323,0.606,12.206,0.475,33.391,0,7.581231,4.233739,0.552,0.47,1.802,0.346,0.132,0.478
2020-01-05T10:30:00Z,26.72,22,48.94,48.94,7.8,5607.812,163.44540950160302,6.85,2.545,2.656,5.701,0.695,12.311,0.73,34.31,0.008,7.732793,4.135336000000001,0.558,0.534,1.802,0.346,0.132,0.478
2020-01-05T11:00:00Z,34,23,48.94,48.94,7.8,5524.325,158.73584851445318,6.85,2.526,2.569,6.241,0.731,12.555,0.884,34.802,0,7.803589,4.336942,0.868,0.22,1.898,0.196,0.132,0.328
2020-01-05T11:30:00Z,29.37,24,5.1,5.1,7.8,5556.123,156.5854916438858,6.795,2.536,2.507,6.466,0.791,12.983,0.957,35.483,0,8.000152,4.49314,0.874,0.216,1.9,0.2,0.132,0.332
2020-01-05T12:00:00Z,26.46,25,8,8,7.8,5951.411999999999,164.1859412933127,6.642,2.533,2.476,7.032,0.698,12.987,1.01,36.248,0,8.130131,4.533665,0.75,0.742,1.9,0.096,0.132,0.228
2020-01-05T12:30:00Z,26.69,26,48.94,48.94,7.8,6199.9,169.51659648930934,6.637,2.527,2.54,7.486,0.669,12.883,0.94,36.574,0,4.13988,0.089405,0.75,0.76,1.9,0.1,0.132,0.232
2020-01-05T13:00:00Z,30.13,27,48.94,48.94,7.8,6356.478999999999,173.74074782703764,6.634,2.491,2.567,7.808,0.676,12.608,0.872,36.586,0.016,7.907269,4.574284,0.482,0.676,1.9,0.206,0.132,0.338
2020-01-05T13:30:00Z,31.39,28,48.95,48.95,7.8,6558.609999999999,178.9867096034713,6.643,2.469,2.562,8.365,0.674,12.297,0.739,36.643,0,7.627263,4.4149449999999995,0.478,0.674,1.902,0.186,0.132,0.318
2020-01-05T14:00:00Z,30.92,29,49,49,7.8,6624.719000000001,181.77305528879137,6.644,2.476,2.525,8.307,0.574,12.121,0.596,36.445,0.046,7.396838,4.299079,0.8,0.798,1.9,0.326,0.132,0.458
2020-01-05T14:30:00Z,30.78,30,49,49,7.8,6637.722,182.1548298572997,6.716,2.47,2.492,8.483,0.591,12.165,0.421,36.44,0,7.385359,4.295501,0.804,0.8,1.9,0.27,0.132,0.402
2020-01-05T15:00:00Z,35.74,31,48.94,48.94,7.8,6772.232,184.3185455337216,6.758,2.532,2.49,8.727,0.602,12.154,0.253,36.742,0.056,7.339148,4.391834,0.95,0.904,1.9,0.234,0.132,0.366
2020-01-05T15:30:00Z,41.68,32,50.45,50.45,7.8,7174.714999999999,192.50127444930376,6.757,2.534,2.567,9.488,0.608,11.931,0.118,37.271,0.032,7.112086000000001,4.227782,0.95,0.906,1.9,0.298,0.132,0.43
2020-01-05T16:00:00Z,41.71,33,51,51,7.8,7372.236,190.5650076771562,6.698,2.542,2.542,10.065,0.856,12.102,0.0192,38.6862,0.556,7.132499,4.3391459999999995,1.02,0.974,2,0.2,0.132,0.332
2020-01-05T16:30:00Z,45.77,34,50.5,50.5,7.8,7924.161,196.78040179730164,6.634,2.542,2.589,11.254,0.957,11.773,5.59e-5,40.2690559,1.128,6.961575,4.280715,1.02,0.976,2,0.284,0.132,0.416
2020-01-05T17:00:00Z,47.59,35,52.7,52.7,7.8,8199.057,199.21154179768763,6.635,2.587,2.557,12.258,0.964,11.607,0.00154,41.15754,1.364,6.795046,4.260050000000001,1.02,0.924,2,0.168,0.092,0.26
2020-01-05T17:30:00Z,47.92,36,51,51,7.8,8080.657999999999,197.95357656204928,6.639,2.58,2.478,12.194,0.963,11.71,9.75e-4,40.820975,1.112,6.864872,4.138725,1.02,0.924,2,0.088,0.132,0.22
2020-01-05T18:00:00Z,44.81,37,51,51,7.8,7872.887,195.0134254786852,6.731,2.552,2.609,11.455,0.964,11.914,0,40.371,1.078,7.048349,4.337084,0.948,0.85,2,0.086,0.132,0.218
2020-01-05T18:30:00Z,42.69,38,48.95,48.95,7.8,7461.194,189.16838721713853,6.84,2.551,2.51,10.646,0.964,12.249,7.65e-5,39.442076500000006,0.614,7.142073,4.294314999999999,0.946,0.846,2,0.136,0.086,0.222
2020-01-05T19:00:00Z,39.18,39,9.6,9.6,7.8,6860.997,177.68615304373,6.847,2.571,2.237,9.55,0.844,12.75,8.85e-6,38.61300885,0.56,7.488283,4.4223360000000005,0.956,0.836,2,0.288,0.13,0.418
2020-01-05T19:30:00Z,27.47,40,8,8,7.8,6182.586,166.05493318909964,6.844,2.561,2.014,8.322,0.723,13.102,1.7299999999999e-4,37.232173,0.378,7.697404000000001,4.605289,0.956,0.836,2,0.32,0.132,0.452
2020-01-05T20:00:00Z,26.71,41,8,8,7.8,5927.137000000001,164.16286463144502,6.843,2.566,2.017,7.75,0.562,13.047,2.24e-4,36.105224,0.098,7.750161,4.537484,0.94,0.632,2,0.458,0.132,0.59
2020-01-05T20:30:00Z,23.93,42,8,8,7.8,5476.0740000000005,157.07404599106707,6.849,2.543,2.012,6.573,0.548,13.072,9.77e-6,34.863009770000005,0,4.019776,0.111597,0.94,0.63,2,0.504,0.132,0.636
2020-01-05T21:00:00Z,24.09,43,9.6,9.6,7.8,4884.409,146.4019722447022,6.843,2.563,1.999,5.161,0.536,13.223,0,33.363,0,7.849171999999999,4.653505,0.798,0.598,1.804,0.504,0.132,0.636
2020-01-05T21:30:00Z,17.91,44,5.1,5.1,7.8,4257.781999999999,133.34732100801716,6.845,2.425,1.684,4.362,0.535,13.043,1.53e-5,31.9300153,0,7.762009,4.6575299999999995,0.796,0.598,1.802,0.504,0.132,0.636
2020-01-05T22:00:00Z,21.43,45,5,5,7.8,4104.164,134.56716613659464,6.844,2.16,1.626,4.453,0.536,12.888,0,30.499,0,7.707013,4.561852,0.406,0.484,0.872,0.504,0.132,0.636
2020-01-05T22:30:00Z,16.31,46,2.5,2.5,7.8,3599.288,122.92650273224044,6.842,2.053,1.438,3.663,0.536,12.812,0,29.28,0,7.868247,4.619789,0.398,0.482,0.82,0.504,0.13,0.634
2020-01-05T23:00:00Z,28.86,47,48.88,48.88,7.8,3241.328,117.07039404774804,6.843,1.954,1.31,4.213,0.549,12.2,0,27.687,0.032,7.547881,4.07899,0,-0.282,-0.288,0.504,0.082,0.586
2020-01-05T23:30:00Z,8.84,48,0,0,7.8,2980.494,109.66568548090368,6.854,1.922,1.06,4.185,0.534,12.037,0,27.178,0,7.414167,4.127252,0,-0.3,-0.348,0.504,0.082,0.586
2020-01-06T00:00:00Z,14.95,1,4.5,4.5,7.9,3206.4010000000003,117.24872929388964,6.849,1.925,1.165,4.679,0.505,11.638,0,27.347,0,7.213885,3.847809,0,-0.422,-0.53,0.504,0.082,0.586
2020-01-06T00:30:00Z,25.36,2,19.39962,19.39962,7.9,3243.167,117.5656854926412,6.852,1.924,1.179,4.742,0.499,11.804,0,27.586,0,7.22095,3.659113,0,-0.424,-0.532,0.504,0.082,0.586
2020-01-06T01:00:00Z,27.38,3,44.62,44.62,7.9,3280.488,119.06942531843592,6.76,1.917,1.152,4.941,0.5,11.695,5.26e-5,27.5510526,0,7.1554530000000005,3.872825,0,-0.424,-0.814,0.504,0.082,0.586
