# Renewables.ninja Solar PV (Point API) - 51.523, -0.128 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "51.5230684", "lon": "-0.12807509704917874", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-10-04 16:00,2019-10-04 17:00,0.063,0.020,0.063,13.313
2019-10-04 17:00,2019-10-04 18:00,0.004,0.002,0.010,11.502
2019-10-04 18:00,2019-10-04 19:00,0,0,0,10.576
2019-10-04 19:00,2019-10-04 20:00,0,0,0,10.116
2019-10-04 20:00,2019-10-04 21:00,0,0,0,9.483
2019-10-04 21:00,2019-10-04 22:00,0,0,0,8.916
2019-10-04 22:00,2019-10-04 23:00,0,0,0,8.383
2019-10-04 23:00,2019-10-05 00:00,0,0,0,7.923
2019-10-05 00:00,2019-10-05 01:00,0,0,0,7.598
2019-10-05 01:00,2019-10-05 02:00,0,0,0,7.329
2019-10-05 02:00,2019-10-05 03:00,0,0,0,6.997
2019-10-05 03:00,2019-10-05 04:00,0,0,0,6.794
2019-10-05 04:00,2019-10-05 05:00,0,0,0,6.612
2019-10-05 05:00,2019-10-05 06:00,0,0,0,6.503
2019-10-05 06:00,2019-10-05 07:00,0.006,0.005,0.010,6.819
2019-10-05 07:00,2019-10-05 08:00,0.101,0.055,0.068,9.423
2019-10-05 08:00,2019-10-05 09:00,0.230,0.146,0.118,11.399
2019-10-05 09:00,2019-10-05 10:00,0.279,0.156,0.164,12.982
2019-10-05 10:00,2019-10-05 11:00,0.267,0.115,0.193,13.717
2019-10-05 11:00,2019-10-05 12:00,0.336,0.177,0.212,14.381
2019-10-05 12:00,2019-10-05 13:00,0.412,0.278,0.202,14.968
2019-10-05 13:00,2019-10-05 14:00,0.359,0.226,0.192,15.163
2019-10-05 14:00,2019-10-05 15:00,0.242,0.114,0.167,14.877
2019-10-05 15:00,2019-10-05 16:00,0.139,0.049,0.118,14.345
2019-10-05 16:00,2019-10-05 17:00,0.060,0.019,0.061,13.363
2019-10-05 17:00,2019-10-05 18:00,0.002,0.001,0.008,11.456
2019-10-05 18:00,2019-10-05 19:00,0,0,0,10.739
2019-10-05 19:00,2019-10-05 20:00,0,0,0,10.526
2019-10-05 20:00,2019-10-05 21:00,0,0,0,10.572
2019-10-05 21:00,2019-10-05 22:00,0,0,0,10.548
2019-10-05 22:00,2019-10-05 23:00,0,0,0,10.634
2019-10-05 23:00,2019-10-06 00:00,0,0,0,10.702
2019-10-06 00:00,2019-10-06 01:00,0,0,0,10.860
2019-10-06 01:00,2019-10-06 02:00,0,0,0,11.088
2019-10-06 02:00,2019-10-06 03:00,0,0,0,11.475
2019-10-06 03:00,2019-10-06 04:00,0,0,0,11.864
2019-10-06 04:00,2019-10-06 05:00,0,0,0,12.167
2019-10-06 05:00,2019-10-06 06:00,0,0,0,12.228
2019-10-06 06:00,2019-10-06 07:00,0,0.001,0.005,11.949
2019-10-06 07:00,2019-10-06 08:00,0.074,0.033,0.062,11.641
2019-10-06 08:00,2019-10-06 09:00,0.230,0.156,0.108,11.678
2019-10-06 09:00,2019-10-06 10:00,0.466,0.441,0.101,12.663
2019-10-06 10:00,2019-10-06 11:00,0.557,0.552,0.112,13.958
2019-10-06 11:00,2019-10-06 12:00,0.517,0.464,0.149,14.637
2019-10-06 12:00,2019-10-06 13:00,0.485,0.410,0.163,14.938
2019-10-06 13:00,2019-10-06 14:00,0.439,0.359,0.156,14.984
2019-10-06 14:00,2019-10-06 15:00,0.380,0.311,0.131,14.964
2019-10-06 15:00,2019-10-06 16:00,0.267,0.206,0.103,14.658
2019-10-06 16:00,2019-10-06 17:00,0.108,0.068,0.065,13.836
2019-10-06 17:00,2019-10-06 18:00,0.003,0.003,0.009,12.512
2019-10-06 18:00,2019-10-06 19:00,0,0,0,11.563
2019-10-06 19:00,2019-10-06 20:00,0,0,0,10.915
2019-10-06 20:00,2019-10-06 21:00,0,0,0,10.377
2019-10-06 21:00,2019-10-06 22:00,0,0,0,9.950
2019-10-06 22:00,2019-10-06 23:00,0,0,0,9.541
2019-10-06 23:00,2019-10-07 00:00,0,0,0,8.971
2019-10-07 00:00,2019-10-07 01:00,0,0,0,8.155
2019-10-07 01:00,2019-10-07 02:00,0,0,0,7.956
2019-10-07 02:00,2019-10-07 03:00,0,0,0,7.956
2019-10-07 03:00,2019-10-07 04:00,0,0,0,7.864
2019-10-07 04:00,2019-10-07 05:00,0,0,0,7.847
2019-10-07 05:00,2019-10-07 06:00,0,0,0,8.221
2019-10-07 06:00,2019-10-07 07:00,0,0,0.003,8.382
2019-10-07 07:00,2019-10-07 08:00,0.011,0.001,0.021,8.523
2019-10-07 08:00,2019-10-07 09:00,0.053,0.005,0.066,9.472
2019-10-07 09:00,2019-10-07 10:00,0.170,0.043,0.154,10.958
2019-10-07 10:00,2019-10-07 11:00,0.386,0.244,0.200,12.795
2019-10-07 11:00,2019-10-07 12:00,0.364,0.200,0.220,13.848
2019-10-07 12:00,2019-10-07 13:00,0.273,0.098,0.217,14.074
2019-10-07 13:00,2019-10-07 14:00,0.204,0.051,0.187,13.925
2019-10-07 14:00,2019-10-07 15:00,0.137,0.025,0.139,13.516
2019-10-07 15:00,2019-10-07 16:00,0.089,0.015,0.097,13.137
2019-10-07 16:00,2019-10-07 17:00,0.035,0.006,0.046,12.741
2019-10-07 17:00,2019-10-07 18:00,0,0,0.005,12.368
2019-10-07 18:00,2019-10-07 19:00,0,0,0,12.534
2019-10-07 19:00,2019-10-07 20:00,0,0,0,13.072
2019-10-07 20:00,2019-10-07 21:00,0,0,0,13.542
2019-10-07 21:00,2019-10-07 22:00,0,0,0,13.536
2019-10-07 22:00,2019-10-07 23:00,0,0,0,13.051
2019-10-07 23:00,2019-10-08 00:00,0,0,0,12.580
2019-10-08 00:00,2019-10-08 01:00,0,0,0,12.248
2019-10-08 01:00,2019-10-08 02:00,0,0,0,11.761
2019-10-08 02:00,2019-10-08 03:00,0,0,0,11.199
2019-10-08 03:00,2019-10-08 04:00,0,0,0,10.777
2019-10-08 04:00,2019-10-08 05:00,0,0,0,10.297
2019-10-08 05:00,2019-10-08 06:00,0,0,0,9.701
2019-10-08 06:00,2019-10-08 07:00,0.006,0.007,0.007,9.334
2019-10-08 07:00,2019-10-08 08:00,0.152,0.129,0.049,10.274
2019-10-08 08:00,2019-10-08 09:00,0.344,0.322,0.071,11.568
2019-10-08 09:00,2019-10-08 10:00,0.421,0.381,0.105,12.935
2019-10-08 10:00,2019-10-08 11:00,0.492,0.457,0.123,14.235
2019-10-08 11:00,2019-10-08 12:00,0.625,0.664,0.099,15.300
2019-10-08 12:00,2019-10-08 13:00,0.632,0.681,0.095,15.752
2019-10-08 13:00,2019-10-08 14:00,0.557,0.567,0.103,15.730
2019-10-08 14:00,2019-10-08 15:00,0.398,0.347,0.117,15.277
2019-10-08 15:00,2019-10-08 16:00,0.195,0.120,0.108,14.439
2019-10-08 16:00,2019-10-08 17:00,0.075,0.039,0.058,13.373
2019-10-08 17:00,2019-10-08 18:00,0.002,0.002,0.007,12.112
2019-10-08 18:00,2019-10-08 19:00,0,0,0,11.187
2019-10-08 19:00,2019-10-08 20:00,0,0,0,10.262
2019-10-08 20:00,2019-10-08 21:00,0,0,0,9.451
2019-10-08 21:00,2019-10-08 22:00,0,0,0,8.947
2019-10-08 22:00,2019-10-08 23:00,0,0,0,8.600
2019-10-08 23:00,2019-10-09 00:00,0,0,0,8.456
2019-10-09 00:00,2019-10-09 01:00,0,0,0,8.796
2019-10-09 01:00,2019-10-09 02:00,0,0,0,8.949
2019-10-09 02:00,2019-10-09 03:00,0,0,0,9.001
2019-10-09 03:00,2019-10-09 04:00,0,0,0,9.040
2019-10-09 04:00,2019-10-09 05:00,0,0,0,9.107
2019-10-09 05:00,2019-10-09 06:00,0,0,0,9.039
2019-10-09 06:00,2019-10-09 07:00,0,0,0.002,8.987
2019-10-09 07:00,2019-10-09 08:00,0.012,0.001,0.023,9.203
2019-10-09 08:00,2019-10-09 09:00,0.061,0.007,0.073,9.817
2019-10-09 09:00,2019-10-09 10:00,0.133,0.024,0.134,10.679
2019-10-09 10:00,2019-10-09 11:00,0.180,0.037,0.171,11.299
2019-10-09 11:00,2019-10-09 12:00,0.189,0.038,0.181,11.611
2019-10-09 12:00,2019-10-09 13:00,0.243,0.074,0.206,12.241
2019-10-09 13:00,2019-10-09 14:00,0.306,0.149,0.202,12.986
2019-10-09 14:00,2019-10-09 15:00,0.262,0.134,0.167,13.204
2019-10-09 15:00,2019-10-09 16:00,0.180,0.088,0.122,12.947
2019-10-09 16:00,2019-10-09 17:00,0.068,0.027,0.061,12.054
2019-10-09 17:00,2019-10-09 18:00,0,0,0.004,10.637
2019-10-09 18:00,2019-10-09 19:00,0,0,0,9.847
2019-10-09 19:00,2019-10-09 20:00,0,0,0,9.378
2019-10-09 20:00,2019-10-09 21:00,0,0,0,9.158
2019-10-09 21:00,2019-10-09 22:00,0,0,0,9.024
2019-10-09 22:00,2019-10-09 23:00,0,0,0,8.834
2019-10-09 23:00,2019-10-10 00:00,0,0,0,8.578
2019-10-10 00:00,2019-10-10 01:00,0,0,0,8.140
2019-10-10 01:00,2019-10-10 02:00,0,0,0,7.661
2019-10-10 02:00,2019-10-10 03:00,0,0,0,7.304
2019-10-10 03:00,2019-10-10 04:00,0,0,0,7.159
2019-10-10 04:00,2019-10-10 05:00,0,0,0,7.137
2019-10-10 05:00,2019-10-10 06:00,0,0,0,7.136
2019-10-10 06:00,2019-10-10 07:00,0,0.001,0.004,7.305
2019-10-10 07:00,2019-10-10 08:00,0.075,0.039,0.056,8.156
2019-10-10 08:00,2019-10-10 09:00,0.308,0.262,0.086,9.954
2019-10-10 09:00,2019-10-10 10:00,0.419,0.370,0.112,12.017
2019-10-10 10:00,2019-10-10 11:00,0.465,0.402,0.141,13.511
2019-10-10 11:00,2019-10-10 12:00,0.503,0.439,0.154,14.374
2019-10-10 12:00,2019-10-10 13:00,0.440,0.338,0.177,14.803
2019-10-10 13:00,2019-10-10 14:00,0.299,0.164,0.182,14.763
2019-10-10 14:00,2019-10-10 15:00,0.255,0.138,0.158,14.657
2019-10-10 15:00,2019-10-10 16:00,0.108,0.034,0.100,14.109
2019-10-10 16:00,2019-10-10 17:00,0.038,0.011,0.045,13.437
2019-10-10 17:00,2019-10-10 18:00,0,0.001,0.004,12.699
2019-10-10 18:00,2019-10-10 19:00,0,0,0,12.501
2019-10-10 19:00,2019-10-10 20:00,0,0,0,12.729
2019-10-10 20:00,2019-10-10 21:00,0,0,0,13.112
2019-10-10 21:00,2019-10-10 22:00,0,0,0,13.406
2019-10-10 22:00,2019-10-10 23:00,0,0,0,13.528
2019-10-10 23:00,2019-10-11 00:00,0,0,0,13.587
2019-10-11 00:00,2019-10-11 01:00,0,0,0,13.622
2019-10-11 01:00,2019-10-11 02:00,0,0,0,13.640
2019-10-11 02:00,2019-10-11 03:00,0,0,0,13.588
2019-10-11 03:00,2019-10-11 04:00,0,0,0,13.447
2019-10-11 04:00,2019-10-11 05:00,0,0,0,13.335
2019-10-11 05:00,2019-10-11 06:00,0,0,0,13.241
2019-10-11 06:00,2019-10-11 07:00,0,0,0.001,13.205
2019-10-11 07:00,2019-10-11 08:00,0.012,0.001,0.023,13.394
2019-10-11 08:00,2019-10-11 09:00,0.046,0.004,0.060,13.867
2019-10-11 09:00,2019-10-11 10:00,0.126,0.021,0.132,14.566
2019-10-11 10:00,2019-10-11 11:00,0.188,0.042,0.179,15.260
2019-10-11 11:00,2019-10-11 12:00,0.195,0.041,0.189,15.766
2019-10-11 12:00,2019-10-11 13:00,0.190,0.037,0.188,15.993
2019-10-11 13:00,2019-10-11 14:00,0.119,0.014,0.132,15.742
2019-10-11 14:00,2019-10-11 15:00,0.124,0.020,0.132,15.662
2019-10-11 15:00,2019-10-11 16:00,0.074,0.011,0.086,15.359
2019-10-11 16:00,2019-10-11 17:00,0.021,0.003,0.033,14.761
2019-10-11 17:00,2019-10-11 18:00,0,0,0.002,14.191
2019-10-11 18:00,2019-10-11 19:00,0,0,0,13.886
2019-10-11 19:00,2019-10-11 20:00,0,0,0,13.651
2019-10-11 20:00,2019-10-11 21:00,0,0,0,13.341
2019-10-11 21:00,2019-10-11 22:00,0,0,0,13.013
2019-10-11 22:00,2019-10-11 23:00,0,0,0,12.358
2019-10-11 23:00,2019-10-12 00:00,0,0,0,11.345
2019-10-12 00:00,2019-10-12 01:00,0,0,0,10.168
2019-10-12 01:00,2019-10-12 02:00,0,0,0,9.413
2019-10-12 02:00,2019-10-12 03:00,0,0,0,8.876
2019-10-12 03:00,2019-10-12 04:00,0,0,0,8.663
2019-10-12 04:00,2019-10-12 05:00,0,0,0,8.633
2019-10-12 05:00,2019-10-12 06:00,0,0,0,8.594
2019-10-12 06:00,2019-10-12 07:00,0,0,0.002,8.558
2019-10-12 07:00,2019-10-12 08:00,0.022,0.003,0.033,9.001
2019-10-12 08:00,2019-10-12 09:00,0.084,0.014,0.091,9.811
2019-10-12 09:00,2019-10-12 10:00,0.107,0.015,0.115,10.597
2019-10-12 10:00,2019-10-12 11:00,0.180,0.038,0.171,11.345
2019-10-12 11:00,2019-10-12 12:00,0.251,0.075,0.212,12.193
2019-10-12 12:00,2019-10-12 13:00,0.149,0.021,0.156,12.342
2019-10-12 13:00,2019-10-12 14:00,0.132,0.017,0.141,12.313
2019-10-12 14:00,2019-10-12 15:00,0.102,0.013,0.113,12.182
2019-10-12 15:00,2019-10-12 16:00,0.059,0.007,0.072,11.826
2019-10-12 16:00,2019-10-12 17:00,0.018,0.002,0.029,11.047
2019-10-12 17:00,2019-10-12 18:00,0,0,0.002,9.969
2019-10-12 18:00,2019-10-12 19:00,0,0,0,9.518
2019-10-12 19:00,2019-10-12 20:00,0,0,0,9.289
2019-10-12 20:00,2019-10-12 21:00,0,0,0,9.153
2019-10-12 21:00,2019-10-12 22:00,0,0,0,9.089
2019-10-12 22:00,2019-10-12 23:00,0,0,0,9.080
2019-10-12 23:00,2019-10-13 00:00,0,0,0,9.075
2019-10-13 00:00,2019-10-13 01:00,0,0,0,9.179
2019-10-13 01:00,2019-10-13 02:00,0,0,0,9.320
2019-10-13 02:00,2019-10-13 03:00,0,0,0,9.518
2019-10-13 03:00,2019-10-13 04:00,0,0,0,10.036
2019-10-13 04:00,2019-10-13 05:00,0,0,0,11.034
2019-10-13 05:00,2019-10-13 06:00,0,0,0,12.012
2019-10-13 06:00,2019-10-13 07:00,0,0,0.001,12.615
2019-10-13 07:00,2019-10-13 08:00,0.009,0.001,0.019,13.187
2019-10-13 08:00,2019-10-13 09:00,0.041,0.004,0.055,13.801
2019-10-13 09:00,2019-10-13 10:00,0.096,0.011,0.109,14.449
2019-10-13 10:00,2019-10-13 11:00,0.103,0.010,0.118,14.936
2019-10-13 11:00,2019-10-13 12:00,0.085,0.006,0.102,14.879
2019-10-13 12:00,2019-10-13 13:00,0.164,0.027,0.167,15.047
2019-10-13 13:00,2019-10-13 14:00,0.260,0.105,0.198,15.264
2019-10-13 14:00,2019-10-13 15:00,0.242,0.117,0.164,14.962
2019-10-13 15:00,2019-10-13 16:00,0.149,0.062,0.116,14.162
2019-10-13 16:00,2019-10-13 17:00,0.024,0.005,0.035,12.957
2019-10-13 17:00,2019-10-13 18:00,0,0,0.002,11.866
2019-10-13 18:00,2019-10-13 19:00,0,0,0,11.009
2019-10-13 19:00,2019-10-13 20:00,0,0,0,10.430
2019-10-13 20:00,2019-10-13 21:00,0,0,0,9.686
2019-10-13 21:00,2019-10-13 22:00,0,0,0,9.164
2019-10-13 22:00,2019-10-13 23:00,0,0,0,8.755
2019-10-13 23:00,2019-10-14 00:00,0,0,0,8.441
2019-10-14 00:00,2019-10-14 01:00,0,0,0,8.283
2019-10-14 01:00,2019-10-14 02:00,0,0,0,8.247
2019-10-14 02:00,2019-10-14 03:00,0,0,0,8.366
2019-10-14 03:00,2019-10-14 04:00,0,0,0,8.203
2019-10-14 04:00,2019-10-14 05:00,0,0,0,8.282
2019-10-14 05:00,2019-10-14 06:00,0,0,0,8.691
2019-10-14 06:00,2019-10-14 07:00,0,0,0.001,9.128
2019-10-14 07:00,2019-10-14 08:00,0.004,0,0.013,9.870
2019-10-14 08:00,2019-10-14 09:00,0.020,0.001,0.033,10.585
2019-10-14 09:00,2019-10-14 10:00,0.039,0.002,0.055,10.999
2019-10-14 10:00,2019-10-14 11:00,0.052,0.002,0.068,11.273
2019-10-14 11:00,2019-10-14 12:00,0.057,0.002,0.074,11.625
2019-10-14 12:00,2019-10-14 13:00,0.049,0.002,0.066,12.109
2019-10-14 13:00,2019-10-14 14:00,0.042,0.002,0.059,12.840
2019-10-14 14:00,2019-10-14 15:00,0.041,0.002,0.058,13.737
2019-10-14 15:00,2019-10-14 16:00,0.040,0.003,0.056,14.499
2019-10-14 16:00,2019-10-14 17:00,0.021,0.003,0.033,14.639
2019-10-14 17:00,2019-10-14 18:00,0,0,0.002,14.088
2019-10-14 18:00,2019-10-14 19:00,0,0,0,14.013
2019-10-14 19:00,2019-10-14 20:00,0,0,0,13.640
2019-10-14 20:00,2019-10-14 21:00,0,0,0,12.869
2019-10-14 21:00,2019-10-14 22:00,0,0,0,12.144
2019-10-14 22:00,2019-10-14 23:00,0,0,0,11.608
2019-10-14 23:00,2019-10-15 00:00,0,0,0,11.270
2019-10-15 00:00,2019-10-15 01:00,0,0,0,10.957
2019-10-15 01:00,2019-10-15 02:00,0,0,0,10.575
2019-10-15 02:00,2019-10-15 03:00,0,0,0,10.277
2019-10-15 03:00,2019-10-15 04:00,0,0,0,9.974
2019-10-15 04:00,2019-10-15 05:00,0,0,0,9.472
2019-10-15 05:00,2019-10-15 06:00,0,0,0,9.294
2019-10-15 06:00,2019-10-15 07:00,0,0,0.001,9.167
2019-10-15 07:00,2019-10-15 08:00,0.013,0.002,0.023,9.702
2019-10-15 08:00,2019-10-15 09:00,0.064,0.010,0.073,10.483
2019-10-15 09:00,2019-10-15 10:00,0.093,0.014,0.101,11.251
2019-10-15 10:00,2019-10-15 11:00,0.149,0.030,0.146,12.076
2019-10-15 11:00,2019-10-15 12:00,0.224,0.075,0.184,12.967
2019-10-15 12:00,2019-10-15 13:00,0.484,0.405,0.164,14.160
2019-10-15 13:00,2019-10-15 14:00,0.470,0.414,0.138,14.766
2019-10-15 14:00,2019-10-15 15:00,0.374,0.312,0.123,14.855
2019-10-15 15:00,2019-10-15 16:00,0.238,0.180,0.097,14.448
2019-10-15 16:00,2019-10-15 17:00,0.078,0.051,0.049,12.931
2019-10-15 17:00,2019-10-15 18:00,0,0.001,0.002,10.393
2019-10-15 18:00,2019-10-15 19:00,0,0,0,9.517
2019-10-15 19:00,2019-10-15 20:00,0,0,0,9.127
2019-10-15 20:00,2019-10-15 21:00,0,0,0,8.658
2019-10-15 21:00,2019-10-15 22:00,0,0,0,8.327
2019-10-15 22:00,2019-10-15 23:00,0,0,0,7.899
2019-10-15 23:00,2019-10-16 00:00,0,0,0,7.808
2019-10-16 00:00,2019-10-16 01:00,0,0,0,8.703
2019-10-16 01:00,2019-10-16 02:00,0,0,0,9.781
2019-10-16 02:00,2019-10-16 03:00,0,0,0,10.225
2019-10-16 03:00,2019-10-16 04:00,0,0,0,10.631
2019-10-16 04:00,2019-10-16 05:00,0,0,0,11.082
2019-10-16 05:00,2019-10-16 06:00,0,0,0,11.499
2019-10-16 06:00,2019-10-16 07:00,0,0,0.001,12.042
2019-10-16 07:00,2019-10-16 08:00,0.011,0.001,0.021,12.764
2019-10-16 08:00,2019-10-16 09:00,0.065,0.010,0.075,13.625
2019-10-16 09:00,2019-10-16 10:00,0.150,0.038,0.141,14.365
2019-10-16 10:00,2019-10-16 11:00,0.163,0.033,0.160,14.245
2019-10-16 11:00,2019-10-16 12:00,0.102,0.009,0.117,13.444
2019-10-16 12:00,2019-10-16 13:00,0.080,0.005,0.097,12.577
2019-10-16 13:00,2019-10-16 14:00,0.065,0.004,0.081,11.872
2019-10-16 14:00,2019-10-16 15:00,0.075,0.007,0.088,11.627
2019-10-16 15:00,2019-10-16 16:00,0.107,0.032,0.099,11.720
2019-10-16 16:00,2019-10-16 17:00,0.084,0.054,0.052,10.569
2019-10-16 17:00,2019-10-16 18:00,0,0.001,0.002,7.942
2019-10-16 18:00,2019-10-16 19:00,0,0,0,7.231
2019-10-16 19:00,2019-10-16 20:00,0,0,0,6.726
2019-10-16 20:00,2019-10-16 21:00,0,0,0,6.274
2019-10-16 21:00,2019-10-16 22:00,0,0,0,5.900
2019-10-16 22:00,2019-10-16 23:00,0,0,0,5.564
2019-10-16 23:00,2019-10-17 00:00,0,0,0,5.359
2019-10-17 00:00,2019-10-17 01:00,0,0,0,5.119
2019-10-17 01:00,2019-10-17 02:00,0,0,0,5.251
2019-10-17 02:00,2019-10-17 03:00,0,0,0,5.203
2019-10-17 03:00,2019-10-17 04:00,0,0,0,4.972
2019-10-17 04:00,2019-10-17 05:00,0,0,0,4.588
2019-10-17 05:00,2019-10-17 06:00,0,0,0,4.582
2019-10-17 06:00,2019-10-17 07:00,0,0,0.001,5.065
2019-10-17 07:00,2019-10-17 08:00,0.045,0.021,0.041,6.991
2019-10-17 08:00,2019-10-17 09:00,0.141,0.069,0.097,9.367
2019-10-17 09:00,2019-10-17 10:00,0.274,0.173,0.139,11.127
2019-10-17 10:00,2019-10-17 11:00,0.351,0.241,0.161,12.416
2019-10-17 11:00,2019-10-17 12:00,0.501,0.439,0.150,13.320
2019-10-17 12:00,2019-10-17 13:00,0.356,0.227,0.184,13.567
2019-10-17 13:00,2019-10-17 14:00,0.226,0.091,0.170,13.376
2019-10-17 14:00,2019-10-17 15:00,0.154,0.051,0.131,13.016
2019-10-17 15:00,2019-10-17 16:00,0.137,0.064,0.099,12.560
2019-10-17 16:00,2019-10-17 17:00,0.048,0.026,0.041,11.571
2019-10-17 17:00,2019-10-17 18:00,0,0,0.001,10.039
2019-10-17 18:00,2019-10-17 19:00,0,0,0,9.403
2019-10-17 19:00,2019-10-17 20:00,0,0,0,9.135
2019-10-17 20:00,2019-10-17 21:00,0,0,0,9.064
2019-10-17 21:00,2019-10-17 22:00,0,0,0,9.139
2019-10-17 22:00,2019-10-17 23:00,0,0,0,9.296
2019-10-17 23:00,2019-10-18 00:00,0,0,0,9.482
2019-10-18 00:00,2019-10-18 01:00,0,0,0,9.544
2019-10-18 01:00,2019-10-18 02:00,0,0,0,9.700
2019-10-18 02:00,2019-10-18 03:00,0,0,0,10.048
2019-10-18 03:00,2019-10-18 04:00,0,0,0,10.370
2019-10-18 04:00,2019-10-18 05:00,0,0,0,10.257
2019-10-18 05:00,2019-10-18 06:00,0,0,0,9.372
2019-10-18 06:00,2019-10-18 07:00,0,0,0.001,8.227
2019-10-18 07:00,2019-10-18 08:00,0.048,0.025,0.040,7.976
2019-10-18 08:00,2019-10-18 09:00,0.193,0.127,0.092,8.892
2019-10-18 09:00,2019-10-18 10:00,0.341,0.266,0.121,10.490
2019-10-18 10:00,2019-10-18 11:00,0.394,0.303,0.149,12.126
2019-10-18 11:00,2019-10-18 12:00,0.420,0.320,0.166,13.230
2019-10-18 12:00,2019-10-18 13:00,0.368,0.246,0.178,13.570
2019-10-18 13:00,2019-10-18 14:00,0.307,0.184,0.169,13.581
2019-10-18 14:00,2019-10-18 15:00,0.224,0.119,0.140,13.343
2019-10-18 15:00,2019-10-18 16:00,0.144,0.075,0.097,12.791
2019-10-18 16:00,2019-10-18 17:00,0.043,0.022,0.038,11.887
2019-10-18 17:00,2019-10-18 18:00,0,0,0.001,10.967
2019-10-18 18:00,2019-10-18 19:00,0,0,0,10.550
2019-10-18 19:00,2019-10-18 20:00,0,0,0,10.407
2019-10-18 20:00,2019-10-18 21:00,0,0,0,10.347
2019-10-18 21:00,2019-10-18 22:00,0,0,0,10.214
2019-10-18 22:00,2019-10-18 23:00,0,0,0,10.125
2019-10-18 23:00,2019-10-19 00:00,0,0,0,9.995
2019-10-19 00:00,2019-10-19 01:00,0,0,0,9.795
2019-10-19 01:00,2019-10-19 02:00,0,0,0,9.592
2019-10-19 02:00,2019-10-19 03:00,0,0,0,9.338
2019-10-19 03:00,2019-10-19 04:00,0,0,0,9.111
2019-10-19 04:00,2019-10-19 05:00,0,0,0,8.848
2019-10-19 05:00,2019-10-19 06:00,0,0,0,8.505
2019-10-19 06:00,2019-10-19 07:00,0,0,0,7.953
2019-10-19 07:00,2019-10-19 08:00,0.051,0.031,0.037,8.237
2019-10-19 08:00,2019-10-19 09:00,0.195,0.139,0.084,9.316
2019-10-19 09:00,2019-10-19 10:00,0.416,0.384,0.091,10.712
2019-10-19 10:00,2019-10-19 11:00,0.517,0.504,0.100,11.953
2019-10-19 11:00,2019-10-19 12:00,0.570,0.571,0.105,12.796
2019-10-19 12:00,2019-10-19 13:00,0.560,0.556,0.108,13.312
2019-10-19 13:00,2019-10-19 14:00,0.506,0.490,0.105,13.531
2019-10-19 14:00,2019-10-19 15:00,0.403,0.370,0.096,13.455
2019-10-19 15:00,2019-10-19 16:00,0.254,0.214,0.078,12.947
2019-10-19 16:00,2019-10-19 17:00,0.092,0.077,0.037,11.195
2019-10-19 17:00,2019-10-19 18:00,0,-0,0.001,8.736
2019-10-19 18:00,2019-10-19 19:00,0,0,0,7.989
2019-10-19 19:00,2019-10-19 20:00,0,0,0,7.365
2019-10-19 20:00,2019-10-19 21:00,0,0,0,6.876
2019-10-19 21:00,2019-10-19 22:00,0,0,0,6.432
2019-10-19 22:00,2019-10-19 23:00,0,0,0,5.992
2019-10-19 23:00,2019-10-20 00:00,0,0,0,5.613
2019-10-20 00:00,2019-10-20 01:00,0,0,0,5.468
2019-10-20 01:00,2019-10-20 02:00,0,0,0,5.522
2019-10-20 02:00,2019-10-20 03:00,0,0,0,5.834
2019-10-20 03:00,2019-10-20 04:00,0,0,0,6.073
2019-10-20 04:00,2019-10-20 05:00,0,0,0,5.981
2019-10-20 05:00,2019-10-20 06:00,0,0,0,5.771
2019-10-20 06:00,2019-10-20 07:00,0,0,0,5.519
2019-10-20 07:00,2019-10-20 08:00,0.011,0.002,0.020,5.576
2019-10-20 08:00,2019-10-20 09:00,0.048,0.006,0.059,6.391
2019-10-20 09:00,2019-10-20 10:00,0.081,0.010,0.091,7.457
2019-10-20 10:00,2019-10-20 11:00,0.121,0.017,0.127,8.639
2019-10-20 11:00,2019-10-20 12:00,0.158,0.029,0.155,9.628
2019-10-20 12:00,2019-10-20 13:00,0.257,0.097,0.195,10.643
2019-10-20 13:00,2019-10-20 14:00,0.294,0.152,0.182,11.288
2019-10-20 14:00,2019-10-20 15:00,0.188,0.074,0.144,11.305
2019-10-20 15:00,2019-10-20 16:00,0.080,0.020,0.081,10.840
2019-10-20 16:00,2019-10-20 17:00,0.014,0.004,0.022,9.833
2019-10-20 17:00,2019-10-20 18:00,0,-0,0,9.167
2019-10-20 18:00,2019-10-20 19:00,0,0,0,8.910
2019-10-20 19:00,2019-10-20 20:00,0,0,0,8.426
2019-10-20 20:00,2019-10-20 21:00,0,0,0,8.112
2019-10-20 21:00,2019-10-20 22:00,0,0,0,8.186
2019-10-20 22:00,2019-10-20 23:00,0,0,0,8.390
